sample_base,carrageenan,matrix,point_index,delay_time_mean,corr_mean,corr_std,n
aMEM_10pct-k_1s,kappa,medium,168,7860000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,169,8390000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,170,9440000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,171,10500000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,172,11500000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,173,12600000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,174,13600000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,175,14700000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,176,15700000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,177,16800000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,178,18900000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,179,21000000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,180,23100000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,181,25200000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,182,27300000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,183,29400000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,184,31500000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,185,33600000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,186,37700000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,187,41900000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,188,46100000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,189,50300000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,190,54500000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,191,58700000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,192,62900000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,1,0.5,0.9023333333333333,0.062083277404896504,3
i_2S-1mg_mL,iota,water,2,1.0,0.9129999999999999,0.06323764701504951,3
i_2S-1mg_mL,iota,water,3,1.5,0.91,0.06322183167229492,3
i_2S-1mg_mL,iota,water,4,2.0,0.9086666666666666,0.06350852961085887,3
i_2S-1mg_mL,iota,water,5,2.5,0.9063333333333333,0.06379916404885985,3
i_2S-1mg_mL,iota,water,6,3.0,0.9053333333333334,0.06381483631047985,3
i_2S-1mg_mL,iota,water,7,3.5,0.9033333333333333,0.06379916404885985,3
i_2S-1mg_mL,iota,water,8,4.0,0.9026666666666667,0.06351640208114225,3
i_2S-1mg_mL,iota,water,9,4.5,0.9006666666666666,0.06351640208114225,3
i_2S-1mg_mL,iota,water,10,5.5,0.8976666666666667,0.06350852961085879,3
i_2S-1mg_mL,iota,water,11,6.5,0.894,0.06408587988004846,3
i_2S-1mg_mL,iota,water,12,7.5,0.8929999999999999,0.063221831672295,3
i_2S-1mg_mL,iota,water,13,8.5,0.89,0.06495382975621992,3
i_2S-1mg_mL,iota,water,14,9.5,0.8876666666666666,0.06524824390995766,3
i_2S-1mg_mL,iota,water,15,10.5,0.8849999999999999,0.06409368143584829,3
i_2S-1mg_mL,iota,water,16,11.5,0.883,0.06495382975621987,3
i_2S-1mg_mL,iota,water,17,12.5,0.8816666666666667,0.06437649674635401,3
i_2S-1mg_mL,iota,water,18,14.5,0.878,0.06581793068761736,3
i_2S-1mg_mL,iota,water,19,16.5,0.874,0.06581793068761736,3
i_2S-1mg_mL,iota,water,20,18.5,0.8703333333333333,0.06553116307020143,3
i_2S-1mg_mL,iota,water,21,20.5,0.8673333333333333,0.0655311630702014,3
i_2S-1mg_mL,iota,water,22,22.5,0.8639999999999999,0.06581793068761736,3
i_2S-1mg_mL,iota,water,23,24.5,0.8603333333333333,0.06639528095680698,3
i_2S-1mg_mL,iota,water,24,26.5,0.858,0.06668583057891686,3
i_2S-1mg_mL,iota,water,25,28.5,0.855,0.06668583057891693,3
i_2S-1mg_mL,iota,water,26,32.5,0.8496666666666668,0.06698009654616312,3
i_2S-1mg_mL,iota,water,27,36.5,0.8443333333333335,0.06726316475853138,3
i_2S-1mg_mL,iota,water,28,40.5,0.8390000000000001,0.0675573830162181,3
i_2S-1mg_mL,iota,water,29,44.5,0.8343333333333334,0.06813467056743823,3
i_2S-1mg_mL,iota,water,30,48.5,0.8293333333333334,0.06813467056743823,3
i_2S-1mg_mL,iota,water,31,52.5,0.8250000000000001,0.0684324484437025,3
i_2S-1mg_mL,iota,water,32,56.5,0.82,0.0684324484437025,3
i_2S-1mg_mL,iota,water,33,60.5,0.8163333333333332,0.06900966115938643,3
i_2S-1mg_mL,iota,water,34,68.5,0.8079999999999999,0.06931089380465377,3
i_2S-1mg_mL,iota,water,35,76.5,0.7999999999999999,0.06931089380465377,3
i_2S-1mg_mL,iota,water,36,84.5,0.7926666666666667,0.07046512139586038,3
i_2S-1mg_mL,iota,water,37,92.5,0.7853333333333333,0.07076957915187378,3
i_2S-1mg_mL,iota,water,38,101.0,0.778,0.07107742257566749,3
i_2S-1mg_mL,iota,water,39,109.0,0.7713333333333333,0.07165426249242493,3
i_2S-1mg_mL,iota,water,40,117.0,0.7646666666666667,0.07223111056416984,3
i_2S-1mg_mL,iota,water,41,125.0,0.758,0.07192357054540609,3
i_2S-1mg_mL,iota,water,42,141.0,0.7463333333333333,0.07254194189111103,3
i_2S-1mg_mL,iota,water,43,157.0,0.7343333333333333,0.073432508695627,3
i_2S-1mg_mL,iota,water,44,173.0,0.723,0.07458552138317465,3
i_2S-1mg_mL,iota,water,45,189.0,0.7126666666666667,0.07490215840236737,3
i_2S-1mg_mL,iota,water,46,205.0,0.7023333333333334,0.07516204716034103,3
i_2S-1mg_mL,iota,water,47,221.0,0.6926666666666668,0.07579797710581293,3
i_2S-1mg_mL,iota,water,48,237.0,0.6829999999999999,0.07637407937252011,3
i_2S-1mg_mL,iota,water,49,253.0,0.6743333333333333,0.07695020034628461,3
i_2S-1mg_mL,iota,water,50,285.0,0.6573333333333333,0.07784814277382174,3
i_2S-1mg_mL,iota,water,51,317.0,0.641,0.0781728853247723,3
i_2S-1mg_mL,iota,water,52,349.0,0.6256666666666666,0.07932422916948727,3
i_2S-1mg_mL,iota,water,53,381.0,0.6113333333333334,0.07965132348764412,3
i_2S-1mg_mL,iota,water,54,413.0,0.598,0.07998124780221923,3
i_2S-1mg_mL,iota,water,55,445.0,0.5850000000000001,0.08088881257627663,3
i_2S-1mg_mL,iota,water,56,477.0,0.5723333333333334,0.08146369334454052,3
i_2S-1mg_mL,iota,water,57,509.0,0.5603333333333333,0.08146369334454052,3
i_2S-1mg_mL,iota,water,58,573.0,0.5383333333333333,0.08237313477908523,3
i_2S-1mg_mL,iota,water,59,637.0,0.5183333333333333,0.0832846524476949,3
i_2S-1mg_mL,iota,water,60,701.0,0.4996666666666667,0.0838590086593762,3
i_2S-1mg_mL,iota,water,61,765.0,0.482,0.08443340571124675,3
i_2S-1mg_mL,iota,water,62,829.0,0.4656666666666666,0.08477224388520883,3
i_2S-1mg_mL,iota,water,63,893.0,0.4503333333333333,0.0850078427754365,3
i_2S-1mg_mL,iota,water,64,957.0,0.43566666666666665,0.0855823190462454,3
i_2S-1mg_mL,iota,water,65,1020.0,0.422,0.08524670081592602,3
i_2S-1mg_mL,iota,water,66,1150.0,0.39633333333333337,0.08573408501484886,3
i_2S-1mg_mL,iota,water,67,1280.0,0.37366666666666665,0.08540686935682239,3
i_2S-1mg_mL,iota,water,68,1400.0,0.35366666666666663,0.08540686935682244,3
i_2S-1mg_mL,iota,water,69,1530.0,0.3353333333333333,0.08573408501484886,3
i_2S-1mg_mL,iota,water,70,1660.0,0.31866666666666665,0.08630952052545146,3
i_2S-1mg_mL,iota,water,71,1790.0,0.303,0.08688498144098324,3
i_2S-1mg_mL,iota,water,72,1920.0,0.289,0.08688498144098324,3
i_2S-1mg_mL,iota,water,73,2040.0,0.27699999999999997,0.08688498144098322,3
i_2S-1mg_mL,iota,water,74,2300.0,0.25433333333333336,0.08663909817936316,3
i_2S-1mg_mL,iota,water,75,2560.0,0.23500000000000001,0.08697125962063562,3
i_2S-1mg_mL,iota,water,76,2810.0,0.21866666666666668,0.08639637338067689,3
i_2S-1mg_mL,iota,water,77,3070.0,0.20566666666666666,0.08639637338067688,3
i_2S-1mg_mL,iota,water,78,3320.0,0.19466666666666665,0.08558231904624534,3
i_2S-1mg_mL,iota,water,79,3580.0,0.18533333333333332,0.08511364951248025,3
i_2S-1mg_mL,iota,water,80,3840.0,0.17733333333333334,0.08431093246627827,3
i_2S-1mg_mL,iota,water,81,4090.0,0.171,0.0828190799272728,3
i_2S-1mg_mL,iota,water,82,4600.0,0.16,0.07926537705707329,3
i_2S-1mg_mL,iota,water,83,5120.0,0.15266666666666667,0.0768656837173347,3
i_2S-1mg_mL,iota,water,84,5630.0,0.1462,0.07551503161622858,3
i_2S-1mg_mL,iota,water,85,6140.0,0.14183333333333334,0.07416254670204722,3
i_2S-1mg_mL,iota,water,86,6650.0,0.13943333333333333,0.07365638691473629,3
i_2S-1mg_mL,iota,water,87,7160.0,0.13816666666666666,0.0721012020241919,3
i_2S-1mg_mL,iota,water,88,7680.0,0.13699999999999998,0.0713582510996451,3
i_2S-1mg_mL,iota,water,89,8190.0,0.13570000000000002,0.06984031786869244,3
i_2S-1mg_mL,iota,water,90,9210.0,0.13316666666666666,0.06683250207296845,3
i_2S-1mg_mL,iota,water,91,10200.0,0.13216666666666665,0.06247466153036232,3
i_2S-1mg_mL,iota,water,92,11300.0,0.13053333333333333,0.055952241539846584,3
i_2S-1mg_mL,iota,water,93,12300.0,0.13046666666666665,0.05157376594096395,3
i_2S-1mg_mL,iota,water,94,13300.0,0.12896666666666667,0.05285644079327829,3
i_2S-1mg_mL,iota,water,95,14300.0,0.12806666666666666,0.052769909354985,3
i_2S-1mg_mL,iota,water,96,15400.0,0.12763333333333335,0.05402798657486074,3
i_2S-1mg_mL,iota,water,97,16400.0,0.12626666666666667,0.05438164518781437,3
i_2S-1mg_mL,iota,water,98,18400.0,0.1235,0.05418662196520466,3
i_2S-1mg_mL,iota,water,99,20500.0,0.12096666666666667,0.053011350985740134,3
i_2S-1mg_mL,iota,water,100,22500.0,0.11523333333333334,0.05091407794837624,3
i_2S-1mg_mL,iota,water,101,24600.0,0.11269999999999998,0.051356499101866335,3
i_2S-1mg_mL,iota,water,102,26600.0,0.11186666666666667,0.05042839808414833,3
i_2S-1mg_mL,iota,water,103,28700.0,0.11366666666666668,0.048966553210669575,3
i_2S-1mg_mL,iota,water,104,30700.0,0.11093333333333333,0.04786505336185612,3
i_2S-1mg_mL,iota,water,105,32800.0,0.10886666666666667,0.04519760318128975,3
i_2S-1mg_mL,iota,water,106,36900.0,0.10283333333333333,0.042597926397106856,3
i_2S-1mg_mL,iota,water,107,41000.0,0.09846666666666666,0.04301631473445085,3
i_2S-1mg_mL,iota,water,108,45100.0,0.0994,0.03881120972090408,3
i_2S-1mg_mL,iota,water,109,49100.0,0.09683333333333333,0.03933501408838356,3
i_2S-1mg_mL,iota,water,110,53200.0,0.0934,0.03776519561712875,3
i_2S-1mg_mL,iota,water,111,57300.0,0.0883,0.03360461277860526,3
i_2S-1mg_mL,iota,water,112,61400.0,0.08170000000000001,0.029928080459661964,3
i_2S-1mg_mL,iota,water,113,65500.0,0.08126666666666667,0.028588342612563832,3
i_2S-1mg_mL,iota,water,114,73700.0,0.07086666666666668,0.021824832950868914,3
i_2S-1mg_mL,iota,water,115,81900.0,0.06493333333333333,0.01986764538976205,3
i_2S-1mg_mL,iota,water,116,90100.0,0.058499999999999996,0.011850738373620433,3
i_2S-1mg_mL,iota,water,117,98300.0,0.05206666666666667,0.006470188044665571,3
i_2S-1mg_mL,iota,water,118,106000.0,0.04776666666666667,0.008675444272965696,3
i_2S-1mg_mL,iota,water,119,115000.0,0.04323333333333334,0.0077982904109383695,3
i_2S-1mg_mL,iota,water,120,123000.0,0.0365,0.007299315036357868,3
i_2S-1mg_mL,iota,water,121,131000.0,0.032966666666666665,0.00947065643624207,3
i_2S-1mg_mL,iota,water,122,147000.0,0.024499999999999997,0.015252212954191269,3
i_2S-1mg_mL,iota,water,123,164000.0,0.018446666666666667,0.011630070220481617,3
i_2S-1mg_mL,iota,water,124,180000.0,0.01532,0.014508786992715829,3
i_2S-1mg_mL,iota,water,125,197000.0,0.015783333333333333,0.012737968179161596,3
i_2S-1mg_mL,iota,water,126,213000.0,0.012536666666666668,0.008459328184515207,3
i_2S-1mg_mL,iota,water,127,229000.0,0.012756666666666666,0.007352525643160542,3
i_2S-1mg_mL,iota,water,128,246000.0,0.010543333333333333,0.006718290953310472,3
i_2S-1mg_mL,iota,water,129,262000.0,0.012646666666666667,0.004177383551139796,3
i_2S-1mg_mL,iota,water,130,295000.0,0.014119999999999999,0.008998066458967726,3
i_2S-1mg_mL,iota,water,131,328000.0,0.015336666666666665,0.012662583991165995,3
i_2S-1mg_mL,iota,water,132,360000.0,0.012866666666666665,0.01083493116421758,3
i_2S-1mg_mL,iota,water,133,393000.0,0.012436666666666667,0.007113791769045067,3
i_2S-1mg_mL,iota,water,134,426000.0,0.009463333333333332,0.003466588140136255,3
i_2S-1mg_mL,iota,water,135,459000.0,0.008153333333333334,0.0004772141378179544,3
i_2S-1mg_mL,iota,water,136,492000.0,0.008866666666666667,0.0028360771028541052,3
i_2S-1mg_mL,iota,water,137,524000.0,0.00698,0.0035884815730333627,3
i_2S-1mg_mL,iota,water,138,590000.0,0.006756666666666667,0.0030304510115382716,3
i_2S-1mg_mL,iota,water,139,655000.0,0.010246666666666666,0.005556728653923397,3
i_2S-1mg_mL,iota,water,140,721000.0,0.016546666666666664,0.01680816864900318,3
i_2S-1mg_mL,iota,water,141,786000.0,0.01976,0.02164141400186226,3
i_2S-1mg_mL,iota,water,142,852000.0,0.012790000000000001,0.013743809515560089,3
i_2S-1mg_mL,iota,water,143,918000.0,0.006843333333333334,0.006474907978754087,3
i_2S-1mg_mL,iota,water,144,983000.0,0.007966666666666667,0.0019652565566188377,3
i_2S-1mg_mL,iota,water,145,1050000.0,0.012700000000000001,0.01127874106449829,3
i_2S-1mg_mL,iota,water,146,1180000.0,0.01165,0.011568884993809906,3
i_2S-1mg_mL,iota,water,147,1310000.0,0.004626666666666667,0.00560715019714412,3
i_2S-1mg_mL,iota,water,148,1440000.0,0.009009999999999999,0.013245040581289284,3
i_2S-1mg_mL,iota,water,149,1570000.0,0.01215,0.005847726053775091,3
i_2S-1mg_mL,iota,water,150,1700000.0,0.01214,0.011402898754264196,3
i_2S-1mg_mL,iota,water,151,1840000.0,0.004403666666666667,0.005229208384959747,3
i_2S-1mg_mL,iota,water,152,1970000.0,0.003668,0.00350449026250609,3
i_2S-1mg_mL,iota,water,153,2100000.0,0.006823333333333334,0.003593136976700629,3
i_2S-1mg_mL,iota,water,154,2360000.0,0.02066666666666667,0.01291601073603353,3
i_2S-1mg_mL,iota,water,155,2620000.0,0.014396666666666667,0.008187248214958023,3
i_2S-1mg_mL,iota,water,156,2880000.0,0.007553333333333333,0.0028111444881637323,3
i_2S-1mg_mL,iota,water,157,3150000.0,0.00443,0.00182,3
i_2S-1mg_mL,iota,water,158,3410000.0,0.009996666666666668,0.005545992547176145,3
i_2S-1mg_mL,iota,water,159,3670000.0,0.010363333333333334,0.0067017186850339625,3
i_2S-1mg_mL,iota,water,160,3930000.0,0.005296666666666667,0.0022244624818893517,3
i_2S-1mg_mL,iota,water,161,4190000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,162,4720000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,163,5240000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,164,5770000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,165,6290000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,166,6820000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,167,7340000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,168,7860000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,169,8390000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,170,9440000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,171,10500000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,172,11500000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,173,12600000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,174,13600000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,175,14700000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,176,15700000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,177,16800000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,178,18900000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,179,21000000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,180,23100000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,181,25200000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,182,27300000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,183,29400000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,184,31500000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,185,33600000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,186,37700000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,187,41900000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,188,46100000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,189,50300000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,190,54500000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,191,58700000.0,0.0,0.0,3
i_2S-1mg_mL,iota,water,192,62900000.0,0.0,0.0,3
i_2S-20ug_mL,iota,water,1,0.5,0.294,,1
i_2S-20ug_mL,iota,water,2,1.0,0.3,,1
i_2S-20ug_mL,iota,water,3,1.5,0.299,,1
i_2S-20ug_mL,iota,water,4,2.0,0.298,,1
i_2S-20ug_mL,iota,water,5,2.5,0.299,,1
i_2S-20ug_mL,iota,water,6,3.0,0.297,,1
i_2S-20ug_mL,iota,water,7,3.5,0.296,,1
i_2S-20ug_mL,iota,water,8,4.0,0.299,,1
i_2S-20ug_mL,iota,water,9,4.5,0.298,,1
i_2S-20ug_mL,iota,water,10,5.5,0.295,,1
i_2S-20ug_mL,iota,water,11,6.5,0.295,,1
i_2S-20ug_mL,iota,water,12,7.5,0.293,,1
i_2S-20ug_mL,iota,water,13,8.5,0.295,,1
i_2S-20ug_mL,iota,water,14,9.5,0.294,,1
i_2S-20ug_mL,iota,water,15,10.5,0.293,,1
i_2S-20ug_mL,iota,water,16,11.5,0.293,,1
i_2S-20ug_mL,iota,water,17,12.5,0.293,,1
i_2S-20ug_mL,iota,water,18,14.5,0.292,,1
i_2S-20ug_mL,iota,water,19,16.5,0.291,,1
i_2S-20ug_mL,iota,water,20,18.5,0.291,,1
i_2S-20ug_mL,iota,water,21,20.5,0.29,,1
i_2S-20ug_mL,iota,water,22,22.5,0.289,,1
i_2S-20ug_mL,iota,water,23,24.5,0.288,,1
i_2S-20ug_mL,iota,water,24,26.5,0.287,,1
i_2S-20ug_mL,iota,water,25,28.5,0.287,,1
i_2S-20ug_mL,iota,water,26,32.5,0.285,,1
i_2S-20ug_mL,iota,water,27,36.5,0.284,,1
i_2S-20ug_mL,iota,water,28,40.5,0.283,,1
i_2S-20ug_mL,iota,water,29,44.5,0.281,,1
i_2S-20ug_mL,iota,water,30,48.5,0.28,,1
i_2S-20ug_mL,iota,water,31,52.5,0.279,,1
i_2S-20ug_mL,iota,water,32,56.5,0.278,,1
i_2S-20ug_mL,iota,water,33,60.5,0.277,,1
i_2S-20ug_mL,iota,water,34,68.5,0.274,,1
i_2S-20ug_mL,iota,water,35,76.5,0.272,,1
i_2S-20ug_mL,iota,water,36,84.5,0.269,,1
i_2S-20ug_mL,iota,water,37,92.5,0.267,,1
i_2S-20ug_mL,iota,water,38,101.0,0.266,,1
i_2S-20ug_mL,iota,water,39,109.0,0.264,,1
i_2S-20ug_mL,iota,water,40,117.0,0.261,,1
i_2S-20ug_mL,iota,water,41,125.0,0.259,,1
i_2S-20ug_mL,iota,water,42,141.0,0.256,,1
i_2S-20ug_mL,iota,water,43,157.0,0.252,,1
i_2S-20ug_mL,iota,water,44,173.0,0.248,,1
i_2S-20ug_mL,iota,water,45,189.0,0.246,,1
i_2S-20ug_mL,iota,water,46,205.0,0.242,,1
i_2S-20ug_mL,iota,water,47,221.0,0.239,,1
i_2S-20ug_mL,iota,water,48,237.0,0.236,,1
i_2S-20ug_mL,iota,water,49,253.0,0.233,,1
i_2S-20ug_mL,iota,water,50,285.0,0.227,,1
i_2S-20ug_mL,iota,water,51,317.0,0.222,,1
i_2S-20ug_mL,iota,water,52,349.0,0.217,,1
i_2S-20ug_mL,iota,water,53,381.0,0.211,,1
i_2S-20ug_mL,iota,water,54,413.0,0.207,,1
i_2S-20ug_mL,iota,water,55,445.0,0.202,,1
i_2S-20ug_mL,iota,water,56,477.0,0.197,,1
i_2S-20ug_mL,iota,water,57,509.0,0.193,,1
i_2S-20ug_mL,iota,water,58,573.0,0.185,,1
i_2S-20ug_mL,iota,water,59,637.0,0.177,,1
i_2S-20ug_mL,iota,water,60,701.0,0.169,,1
i_2S-20ug_mL,iota,water,61,765.0,0.162,,1
i_2S-20ug_mL,iota,water,62,829.0,0.156,,1
i_2S-20ug_mL,iota,water,63,893.0,0.149,,1
i_2S-20ug_mL,iota,water,64,957.0,0.143,,1
i_2S-20ug_mL,iota,water,65,1020.0,0.137,,1
i_2S-20ug_mL,iota,water,66,1150.0,0.126,,1
i_2S-20ug_mL,iota,water,67,1280.0,0.117,,1
i_2S-20ug_mL,iota,water,68,1400.0,0.108,,1
i_2S-20ug_mL,iota,water,69,1530.0,0.101,,1
i_2S-20ug_mL,iota,water,70,1660.0,0.0937,,1
i_2S-20ug_mL,iota,water,71,1790.0,0.0879,,1
i_2S-20ug_mL,iota,water,72,1920.0,0.083,,1
i_2S-20ug_mL,iota,water,73,2040.0,0.0788,,1
i_2S-20ug_mL,iota,water,74,2300.0,0.0722,,1
i_2S-20ug_mL,iota,water,75,2560.0,0.0679,,1
i_2S-20ug_mL,iota,water,76,2810.0,0.0649,,1
i_2S-20ug_mL,iota,water,77,3070.0,0.063,,1
i_2S-20ug_mL,iota,water,78,3320.0,0.0618,,1
i_2S-20ug_mL,iota,water,79,3580.0,0.0612,,1
i_2S-20ug_mL,iota,water,80,3840.0,0.0608,,1
i_2S-20ug_mL,iota,water,81,4090.0,0.0609,,1
i_2S-20ug_mL,iota,water,82,4600.0,0.061,,1
i_2S-20ug_mL,iota,water,83,5120.0,0.0613,,1
i_2S-20ug_mL,iota,water,84,5630.0,0.0609,,1
i_2S-20ug_mL,iota,water,85,6140.0,0.0597,,1
i_2S-20ug_mL,iota,water,86,6650.0,0.0582,,1
i_2S-20ug_mL,iota,water,87,7160.0,0.0576,,1
i_2S-20ug_mL,iota,water,88,7680.0,0.0576,,1
i_2S-20ug_mL,iota,water,89,8190.0,0.0575,,1
i_2S-20ug_mL,iota,water,90,9210.0,0.0558,,1
i_2S-20ug_mL,iota,water,91,10200.0,0.0544,,1
i_2S-20ug_mL,iota,water,92,11300.0,0.0541,,1
i_2S-20ug_mL,iota,water,93,12300.0,0.0531,,1
i_2S-20ug_mL,iota,water,94,13300.0,0.0526,,1
i_2S-20ug_mL,iota,water,95,14300.0,0.0529,,1
i_2S-20ug_mL,iota,water,96,15400.0,0.0529,,1
i_2S-20ug_mL,iota,water,97,16400.0,0.0521,,1
i_2S-20ug_mL,iota,water,98,18400.0,0.0492,,1
i_2S-20ug_mL,iota,water,99,20500.0,0.0498,,1
i_2S-20ug_mL,iota,water,100,22500.0,0.049,,1
i_2S-20ug_mL,iota,water,101,24600.0,0.0477,,1
i_2S-20ug_mL,iota,water,102,26600.0,0.0463,,1
i_2S-20ug_mL,iota,water,103,28700.0,0.0462,,1
i_2S-20ug_mL,iota,water,104,30700.0,0.0452,,1
i_2S-20ug_mL,iota,water,105,32800.0,0.0443,,1
i_2S-20ug_mL,iota,water,106,36900.0,0.0417,,1
i_2S-20ug_mL,iota,water,107,41000.0,0.0413,,1
i_2S-20ug_mL,iota,water,108,45100.0,0.0394,,1
i_2S-20ug_mL,iota,water,109,49100.0,0.0402,,1
i_2S-20ug_mL,iota,water,110,53200.0,0.039,,1
i_2S-20ug_mL,iota,water,111,57300.0,0.0391,,1
i_2S-20ug_mL,iota,water,112,61400.0,0.0375,,1
i_2S-20ug_mL,iota,water,113,65500.0,0.0379,,1
i_2S-20ug_mL,iota,water,114,73700.0,0.0358,,1
i_2S-20ug_mL,iota,water,115,81900.0,0.0367,,1
i_2S-20ug_mL,iota,water,116,90100.0,0.0359,,1
i_2S-20ug_mL,iota,water,117,98300.0,0.0362,,1
i_2S-20ug_mL,iota,water,118,106000.0,0.0355,,1
i_2S-20ug_mL,iota,water,119,115000.0,0.0349,,1
i_2S-20ug_mL,iota,water,120,123000.0,0.0338,,1
i_2S-20ug_mL,iota,water,121,131000.0,0.0337,,1
i_2S-20ug_mL,iota,water,122,147000.0,0.0332,,1
i_2S-20ug_mL,iota,water,123,164000.0,0.0316,,1
i_2S-20ug_mL,iota,water,124,180000.0,0.031,,1
i_2S-20ug_mL,iota,water,125,197000.0,0.032,,1
i_2S-20ug_mL,iota,water,126,213000.0,0.0329,,1
i_2S-20ug_mL,iota,water,127,229000.0,0.0319,,1
i_2S-20ug_mL,iota,water,128,246000.0,0.0318,,1
i_2S-20ug_mL,iota,water,129,262000.0,0.0304,,1
i_2S-20ug_mL,iota,water,130,295000.0,0.0291,,1
i_2S-20ug_mL,iota,water,131,328000.0,0.0275,,1
i_2S-20ug_mL,iota,water,132,360000.0,0.0247,,1
i_2S-20ug_mL,iota,water,133,393000.0,0.0209,,1
i_2S-20ug_mL,iota,water,134,426000.0,0.0219,,1
i_2S-20ug_mL,iota,water,135,459000.0,0.0211,,1
i_2S-20ug_mL,iota,water,136,492000.0,0.0182,,1
i_2S-20ug_mL,iota,water,137,524000.0,0.0157,,1
i_2S-20ug_mL,iota,water,138,590000.0,0.0107,,1
i_2S-20ug_mL,iota,water,139,655000.0,0.0092,,1
i_2S-20ug_mL,iota,water,140,721000.0,0.00814,,1
i_2S-20ug_mL,iota,water,141,786000.0,0.00507,,1
i_2S-20ug_mL,iota,water,142,852000.0,0.00238,,1
i_2S-20ug_mL,iota,water,143,918000.0,0.00252,,1
i_2S-20ug_mL,iota,water,144,983000.0,0.00175,,1
i_2S-20ug_mL,iota,water,145,1050000.0,0.00142,,1
i_2S-20ug_mL,iota,water,146,1180000.0,0.00105,,1
i_2S-20ug_mL,iota,water,147,1310000.0,0.000924,,1
i_2S-20ug_mL,iota,water,148,1440000.0,0.00165,,1
i_2S-20ug_mL,iota,water,149,1570000.0,0.00124,,1
i_2S-20ug_mL,iota,water,150,1700000.0,0.0019,,1
i_2S-20ug_mL,iota,water,151,1840000.0,0.00194,,1
i_2S-20ug_mL,iota,water,152,1970000.0,0.00192,,1
i_2S-20ug_mL,iota,water,153,2100000.0,0.00335,,1
i_2S-20ug_mL,iota,water,154,2360000.0,0.00361,,1
i_2S-20ug_mL,iota,water,155,2620000.0,0.0029,,1
i_2S-20ug_mL,iota,water,156,2880000.0,0.00777,,1
i_2S-20ug_mL,iota,water,157,3150000.0,0.0135,,1
i_2S-20ug_mL,iota,water,158,3410000.0,0.0154,,1
i_2S-20ug_mL,iota,water,159,3670000.0,0.0152,,1
i_2S-20ug_mL,iota,water,160,3930000.0,0.0107,,1
