Sample_Name,point_index,correlation_value,delay_time_s
aMEM_10pct-k_1s 2,84,0.00163,5630.0
aMEM_10pct-k_1s 2,85,0.00208,6140.0
aMEM_10pct-k_1s 2,86,0.00225,6650.0
aMEM_10pct-k_1s 2,87,0.00215,7160.0
aMEM_10pct-k_1s 2,88,0.002,7680.0
aMEM_10pct-k_1s 2,89,0.00141,8190.0
aMEM_10pct-k_1s 2,90,0.00132,9210.0
aMEM_10pct-k_1s 2,91,0.00147,10200.0
aMEM_10pct-k_1s 2,92,0.00174,11300.0
aMEM_10pct-k_1s 2,93,0.00151,12300.0
aMEM_10pct-k_1s 2,94,0.0019,13300.0
aMEM_10pct-k_1s 2,95,0.00173,14300.0
aMEM_10pct-k_1s 2,96,0.00169,15400.0
aMEM_10pct-k_1s 2,97,0.00167,16400.0
aMEM_10pct-k_1s 2,98,0.0016,18400.0
aMEM_10pct-k_1s 2,99,0.00198,20500.0
aMEM_10pct-k_1s 2,100,0.00148,22500.0
aMEM_10pct-k_1s 2,101,0.00157,24600.0
aMEM_10pct-k_1s 2,102,0.00126,26600.0
aMEM_10pct-k_1s 2,103,0.0013,28700.0
aMEM_10pct-k_1s 2,104,0.00145,30700.0
aMEM_10pct-k_1s 2,105,0.00133,32800.0
aMEM_10pct-k_1s 2,106,0.0012,36900.0
aMEM_10pct-k_1s 2,107,0.00146,41000.0
aMEM_10pct-k_1s 2,108,0.00129,45100.0
aMEM_10pct-k_1s 2,109,0.001,49100.0
aMEM_10pct-k_1s 2,110,0.00124,53200.0
aMEM_10pct-k_1s 2,111,0.00109,57300.0
aMEM_10pct-k_1s 2,112,0.00114,61400.0
aMEM_10pct-k_1s 2,113,0.000865,65500.0
aMEM_10pct-k_1s 2,114,0.000637,73700.0
aMEM_10pct-k_1s 2,115,0.000542,81900.0
aMEM_10pct-k_1s 2,116,0.00078,90100.0
aMEM_10pct-k_1s 2,117,0.000573,98300.0
aMEM_10pct-k_1s 2,118,0.00061,106000.0
aMEM_10pct-k_1s 2,119,0.000481,115000.0
aMEM_10pct-k_1s 2,120,0.000394,123000.0
aMEM_10pct-k_1s 2,121,0.000304,131000.0
aMEM_10pct-k_1s 2,122,0.000174,147000.0
aMEM_10pct-k_1s 2,123,0.000143,164000.0
aMEM_10pct-k_1s 2,124,8.13e-05,180000.0
aMEM_10pct-k_1s 2,125,3.36e-05,197000.0
aMEM_10pct-k_1s 2,126,7.68e-05,213000.0
aMEM_10pct-k_1s 2,127,3.93e-05,229000.0
aMEM_10pct-k_1s 2,128,8.81e-05,246000.0
aMEM_10pct-k_1s 2,129,0.000106,262000.0
aMEM_10pct-k_1s 2,130,3.31e-05,295000.0
aMEM_10pct-k_1s 2,131,2.41e-05,328000.0
aMEM_10pct-k_1s 2,132,7.79e-05,360000.0
aMEM_10pct-k_1s 2,133,7.84e-05,393000.0
aMEM_10pct-k_1s 2,134,0.000138,426000.0
aMEM_10pct-k_1s 2,135,0.00012,459000.0
aMEM_10pct-k_1s 2,136,6.97e-05,492000.0
aMEM_10pct-k_1s 2,137,7.28e-05,524000.0
aMEM_10pct-k_1s 2,138,0.000118,590000.0
aMEM_10pct-k_1s 2,139,0.000145,655000.0
aMEM_10pct-k_1s 2,140,0.000273,721000.0
aMEM_10pct-k_1s 2,141,0.000113,786000.0
aMEM_10pct-k_1s 2,142,7.68e-05,852000.0
aMEM_10pct-k_1s 2,143,0.000243,918000.0
aMEM_10pct-k_1s 2,144,0.000213,983000.0
aMEM_10pct-k_1s 2,145,0.000215,1050000.0
aMEM_10pct-k_1s 2,146,0.000262,1180000.0
aMEM_10pct-k_1s 2,147,0.000143,1310000.0
aMEM_10pct-k_1s 2,148,0.000159,1440000.0
aMEM_10pct-k_1s 2,149,0.000199,1570000.0
aMEM_10pct-k_1s 2,150,0.000177,1700000.0
aMEM_10pct-k_1s 2,151,0.000119,1840000.0
aMEM_10pct-k_1s 2,152,0.000212,1970000.0
aMEM_10pct-k_1s 2,153,0.00044,2100000.0
aMEM_10pct-k_1s 2,154,0.000455,2360000.0
aMEM_10pct-k_1s 2,155,0.000194,2620000.0
aMEM_10pct-k_1s 2,156,0.000384,2880000.0
aMEM_10pct-k_1s 2,157,0.000258,3150000.0
aMEM_10pct-k_1s 2,158,0.000411,3410000.0
aMEM_10pct-k_1s 2,159,0.000589,3670000.0
aMEM_10pct-k_1s 2,160,0.000226,3930000.0
aMEM_10pct-k_1s 2,161,0.0,4190000.0
aMEM_10pct-k_1s 2,162,0.0,4720000.0
aMEM_10pct-k_1s 2,163,0.0,5240000.0
aMEM_10pct-k_1s 2,164,0.0,5770000.0
aMEM_10pct-k_1s 2,165,0.0,6290000.0
aMEM_10pct-k_1s 2,166,0.0,6820000.0
aMEM_10pct-k_1s 2,167,0.0,7340000.0
aMEM_10pct-k_1s 2,168,0.0,7860000.0
aMEM_10pct-k_1s 2,169,0.0,8390000.0
aMEM_10pct-k_1s 2,170,0.0,9440000.0
aMEM_10pct-k_1s 2,171,0.0,10500000.0
aMEM_10pct-k_1s 2,172,0.0,11500000.0
aMEM_10pct-k_1s 2,173,0.0,12600000.0
aMEM_10pct-k_1s 2,174,0.0,13600000.0
aMEM_10pct-k_1s 2,175,0.0,14700000.0
aMEM_10pct-k_1s 2,176,0.0,15700000.0
aMEM_10pct-k_1s 2,177,0.0,16800000.0
aMEM_10pct-k_1s 2,178,0.0,18900000.0
aMEM_10pct-k_1s 2,179,0.0,21000000.0
aMEM_10pct-k_1s 2,180,0.0,23100000.0
aMEM_10pct-k_1s 2,181,0.0,25200000.0
aMEM_10pct-k_1s 2,182,0.0,27300000.0
aMEM_10pct-k_1s 2,183,0.0,29400000.0
aMEM_10pct-k_1s 2,184,0.0,31500000.0
aMEM_10pct-k_1s 2,185,0.0,33600000.0
aMEM_10pct-k_1s 2,186,0.0,37700000.0
aMEM_10pct-k_1s 2,187,0.0,41900000.0
aMEM_10pct-k_1s 2,188,0.0,46100000.0
aMEM_10pct-k_1s 2,189,0.0,50300000.0
aMEM_10pct-k_1s 2,190,0.0,54500000.0
aMEM_10pct-k_1s 2,191,0.0,58700000.0
aMEM_10pct-k_1s 2,192,0.0,62900000.0
aMEM_10pct-k_1s 3,1,0.752,0.5
aMEM_10pct-k_1s 3,2,0.751,1.0
aMEM_10pct-k_1s 3,3,0.737,1.5
aMEM_10pct-k_1s 3,4,0.721,2.0
aMEM_10pct-k_1s 3,5,0.709,2.5
aMEM_10pct-k_1s 3,6,0.698,3.0
aMEM_10pct-k_1s 3,7,0.686,3.5
aMEM_10pct-k_1s 3,8,0.67,4.0
aMEM_10pct-k_1s 3,9,0.66,4.5
aMEM_10pct-k_1s 3,10,0.638,5.5
aMEM_10pct-k_1s 3,11,0.614,6.5
aMEM_10pct-k_1s 3,12,0.595,7.5
aMEM_10pct-k_1s 3,13,0.577,8.5
aMEM_10pct-k_1s 3,14,0.556,9.5
aMEM_10pct-k_1s 3,15,0.54,10.5
aMEM_10pct-k_1s 3,16,0.525,11.5
aMEM_10pct-k_1s 3,17,0.51,12.5
aMEM_10pct-k_1s 3,18,0.479,14.5
aMEM_10pct-k_1s 3,19,0.454,16.5
aMEM_10pct-k_1s 3,20,0.43,18.5
aMEM_10pct-k_1s 3,21,0.406,20.5
aMEM_10pct-k_1s 3,22,0.387,22.5
aMEM_10pct-k_1s 3,23,0.367,24.5
aMEM_10pct-k_1s 3,24,0.351,26.5
aMEM_10pct-k_1s 3,25,0.335,28.5
aMEM_10pct-k_1s 3,26,0.306,32.5
aMEM_10pct-k_1s 3,27,0.28,36.5
aMEM_10pct-k_1s 3,28,0.258,40.5
aMEM_10pct-k_1s 3,29,0.239,44.5
aMEM_10pct-k_1s 3,30,0.222,48.5
aMEM_10pct-k_1s 3,31,0.206,52.5
aMEM_10pct-k_1s 3,32,0.193,56.5
aMEM_10pct-k_1s 3,33,0.181,60.5
aMEM_10pct-k_1s 3,34,0.16,68.5
aMEM_10pct-k_1s 3,35,0.141,76.5
aMEM_10pct-k_1s 3,36,0.126,84.5
aMEM_10pct-k_1s 3,37,0.114,92.5
aMEM_10pct-k_1s 3,38,0.102,101.0
aMEM_10pct-k_1s 3,39,0.0929,109.0
aMEM_10pct-k_1s 3,40,0.0844,117.0
aMEM_10pct-k_1s 3,41,0.0777,125.0
aMEM_10pct-k_1s 3,42,0.0658,141.0
aMEM_10pct-k_1s 3,43,0.0557,157.0
aMEM_10pct-k_1s 3,44,0.0477,173.0
aMEM_10pct-k_1s 3,45,0.0415,189.0
aMEM_10pct-k_1s 3,46,0.0365,205.0
aMEM_10pct-k_1s 3,47,0.0316,221.0
aMEM_10pct-k_1s 3,48,0.0278,237.0
aMEM_10pct-k_1s 3,49,0.0247,253.0
aMEM_10pct-k_1s 3,50,0.0202,285.0
aMEM_10pct-k_1s 3,51,0.0172,317.0
aMEM_10pct-k_1s 3,52,0.0141,349.0
aMEM_10pct-k_1s 3,53,0.0119,381.0
aMEM_10pct-k_1s 3,54,0.0101,413.0
aMEM_10pct-k_1s 3,55,0.00883,445.0
aMEM_10pct-k_1s 3,56,0.00792,477.0
aMEM_10pct-k_1s 3,57,0.00731,509.0
aMEM_10pct-k_1s 3,58,0.00561,573.0
aMEM_10pct-k_1s 3,59,0.00449,637.0
aMEM_10pct-k_1s 3,60,0.00294,701.0
aMEM_10pct-k_1s 3,61,0.00243,765.0
aMEM_10pct-k_1s 3,62,0.00217,829.0
aMEM_10pct-k_1s 3,63,0.00215,893.0
aMEM_10pct-k_1s 3,64,0.00211,957.0
aMEM_10pct-k_1s 3,65,0.00181,1020.0
aMEM_10pct-k_1s 3,66,0.00142,1150.0
aMEM_10pct-k_1s 3,67,0.00129,1280.0
aMEM_10pct-k_1s 3,68,0.000948,1400.0
aMEM_10pct-k_1s 3,69,0.00144,1530.0
aMEM_10pct-k_1s 3,70,0.00119,1660.0
aMEM_10pct-k_1s 3,71,0.0015,1790.0
aMEM_10pct-k_1s 3,72,0.00114,1920.0
aMEM_10pct-k_1s 3,73,0.0014,2040.0
aMEM_10pct-k_1s 3,74,0.00116,2300.0
aMEM_10pct-k_1s 3,75,0.00079,2560.0
aMEM_10pct-k_1s 3,76,0.000809,2810.0
aMEM_10pct-k_1s 3,77,0.00111,3070.0
aMEM_10pct-k_1s 3,78,0.00129,3320.0
aMEM_10pct-k_1s 3,79,0.00124,3580.0
aMEM_10pct-k_1s 3,80,0.000948,3840.0
aMEM_10pct-k_1s 3,81,0.00106,4090.0
aMEM_10pct-k_1s 3,82,0.000725,4600.0
aMEM_10pct-k_1s 3,83,0.000955,5120.0
aMEM_10pct-k_1s 3,84,0.000685,5630.0
aMEM_10pct-k_1s 3,85,0.000798,6140.0
aMEM_10pct-k_1s 3,86,0.000385,6650.0
aMEM_10pct-k_1s 3,87,0.00153,7160.0
aMEM_10pct-k_1s 3,88,0.00134,7680.0
aMEM_10pct-k_1s 3,89,0.000433,8190.0
aMEM_10pct-k_1s 3,90,0.000766,9210.0
aMEM_10pct-k_1s 3,91,0.000816,10200.0
aMEM_10pct-k_1s 3,92,0.00084,11300.0
aMEM_10pct-k_1s 3,93,0.000667,12300.0
aMEM_10pct-k_1s 3,94,0.000673,13300.0
aMEM_10pct-k_1s 3,95,0.000849,14300.0
aMEM_10pct-k_1s 3,96,0.000587,15400.0
aMEM_10pct-k_1s 3,97,0.000784,16400.0
aMEM_10pct-k_1s 3,98,0.000633,18400.0
aMEM_10pct-k_1s 3,99,0.000759,20500.0
aMEM_10pct-k_1s 3,100,0.000618,22500.0
aMEM_10pct-k_1s 3,101,0.000528,24600.0
aMEM_10pct-k_1s 3,102,0.000686,26600.0
aMEM_10pct-k_1s 3,103,0.000725,28700.0
aMEM_10pct-k_1s 3,104,0.00105,30700.0
aMEM_10pct-k_1s 3,105,0.000536,32800.0
aMEM_10pct-k_1s 3,106,0.000554,36900.0
aMEM_10pct-k_1s 3,107,0.000506,41000.0
aMEM_10pct-k_1s 3,108,0.000526,45100.0
aMEM_10pct-k_1s 3,109,0.00036,49100.0
aMEM_10pct-k_1s 3,110,0.000703,53200.0
aMEM_10pct-k_1s 3,111,0.000712,57300.0
aMEM_10pct-k_1s 3,112,0.000794,61400.0
aMEM_10pct-k_1s 3,113,0.000591,65500.0
aMEM_10pct-k_1s 3,114,0.00034,73700.0
aMEM_10pct-k_1s 3,115,0.000302,81900.0
aMEM_10pct-k_1s 3,116,0.000224,90100.0
aMEM_10pct-k_1s 3,117,0.000317,98300.0
aMEM_10pct-k_1s 3,118,0.000365,106000.0
aMEM_10pct-k_1s 3,119,0.000356,115000.0
aMEM_10pct-k_1s 3,120,0.000264,123000.0
aMEM_10pct-k_1s 3,121,0.000299,131000.0
aMEM_10pct-k_1s 3,122,0.000222,147000.0
aMEM_10pct-k_1s 3,123,0.000169,164000.0
aMEM_10pct-k_1s 3,124,0.000146,180000.0
aMEM_10pct-k_1s 3,125,0.000175,197000.0
aMEM_10pct-k_1s 3,126,0.000137,213000.0
aMEM_10pct-k_1s 3,127,0.00017,229000.0
aMEM_10pct-k_1s 3,128,0.00011,246000.0
aMEM_10pct-k_1s 3,129,0.000206,262000.0
aMEM_10pct-k_1s 3,130,0.000249,295000.0
aMEM_10pct-k_1s 3,131,0.000155,328000.0
aMEM_10pct-k_1s 3,132,0.000407,360000.0
aMEM_10pct-k_1s 3,133,0.000208,393000.0
aMEM_10pct-k_1s 3,134,0.000452,426000.0
aMEM_10pct-k_1s 3,135,0.000459,459000.0
aMEM_10pct-k_1s 3,136,0.000665,492000.0
aMEM_10pct-k_1s 3,137,0.000304,524000.0
aMEM_10pct-k_1s 3,138,0.00044,590000.0
aMEM_10pct-k_1s 3,139,0.000435,655000.0
aMEM_10pct-k_1s 3,140,0.000384,721000.0
aMEM_10pct-k_1s 3,141,0.00061,786000.0
aMEM_10pct-k_1s 3,142,0.000266,852000.0
aMEM_10pct-k_1s 3,143,0.000191,918000.0
aMEM_10pct-k_1s 3,144,0.000309,983000.0
aMEM_10pct-k_1s 3,145,0.000184,1050000.0
aMEM_10pct-k_1s 3,146,0.000159,1180000.0
aMEM_10pct-k_1s 3,147,0.000324,1310000.0
aMEM_10pct-k_1s 3,148,0.000375,1440000.0
aMEM_10pct-k_1s 3,149,0.000194,1570000.0
aMEM_10pct-k_1s 3,150,0.000469,1700000.0
aMEM_10pct-k_1s 3,151,0.000383,1840000.0
aMEM_10pct-k_1s 3,152,0.00036,1970000.0
aMEM_10pct-k_1s 3,153,0.000262,2100000.0
aMEM_10pct-k_1s 3,154,0.000394,2360000.0
aMEM_10pct-k_1s 3,155,0.000357,2620000.0
aMEM_10pct-k_1s 3,156,7.27e-05,2880000.0
aMEM_10pct-k_1s 3,157,0.000343,3150000.0
aMEM_10pct-k_1s 3,158,0.000292,3410000.0
aMEM_10pct-k_1s 3,159,0.000154,3670000.0
aMEM_10pct-k_1s 3,160,0.000346,3930000.0
aMEM_10pct-k_1s 3,161,0.0,4190000.0
aMEM_10pct-k_1s 3,162,0.0,4720000.0
aMEM_10pct-k_1s 3,163,0.0,5240000.0
aMEM_10pct-k_1s 3,164,0.0,5770000.0
aMEM_10pct-k_1s 3,165,0.0,6290000.0
aMEM_10pct-k_1s 3,166,0.0,6820000.0
aMEM_10pct-k_1s 3,167,0.0,7340000.0
aMEM_10pct-k_1s 3,168,0.0,7860000.0
aMEM_10pct-k_1s 3,169,0.0,8390000.0
aMEM_10pct-k_1s 3,170,0.0,9440000.0
aMEM_10pct-k_1s 3,171,0.0,10500000.0
aMEM_10pct-k_1s 3,172,0.0,11500000.0
aMEM_10pct-k_1s 3,173,0.0,12600000.0
aMEM_10pct-k_1s 3,174,0.0,13600000.0
aMEM_10pct-k_1s 3,175,0.0,14700000.0
aMEM_10pct-k_1s 3,176,0.0,15700000.0
aMEM_10pct-k_1s 3,177,0.0,16800000.0
aMEM_10pct-k_1s 3,178,0.0,18900000.0
aMEM_10pct-k_1s 3,179,0.0,21000000.0
aMEM_10pct-k_1s 3,180,0.0,23100000.0
aMEM_10pct-k_1s 3,181,0.0,25200000.0
aMEM_10pct-k_1s 3,182,0.0,27300000.0
aMEM_10pct-k_1s 3,183,0.0,29400000.0
aMEM_10pct-k_1s 3,184,0.0,31500000.0
aMEM_10pct-k_1s 3,185,0.0,33600000.0
aMEM_10pct-k_1s 3,186,0.0,37700000.0
aMEM_10pct-k_1s 3,187,0.0,41900000.0
aMEM_10pct-k_1s 3,188,0.0,46100000.0
aMEM_10pct-k_1s 3,189,0.0,50300000.0
aMEM_10pct-k_1s 3,190,0.0,54500000.0
aMEM_10pct-k_1s 3,191,0.0,58700000.0
aMEM_10pct-k_1s 3,192,0.0,62900000.0
aMEM_10pct-k_1s-mean,1,0.762,0.5
aMEM_10pct-k_1s-mean,2,0.757,1.0
aMEM_10pct-k_1s-mean,3,0.744,1.5
aMEM_10pct-k_1s-mean,4,0.733,2.0
aMEM_10pct-k_1s-mean,5,0.72,2.5
aMEM_10pct-k_1s-mean,6,0.706,3.0
aMEM_10pct-k_1s-mean,7,0.694,3.5
aMEM_10pct-k_1s-mean,8,0.687,4.0
aMEM_10pct-k_1s-mean,9,0.674,4.5
aMEM_10pct-k_1s-mean,10,0.653,5.5
aMEM_10pct-k_1s-mean,11,0.63,6.5
aMEM_10pct-k_1s-mean,12,0.61,7.5
aMEM_10pct-k_1s-mean,13,0.593,8.5
aMEM_10pct-k_1s-mean,14,0.575,9.5
aMEM_10pct-k_1s-mean,15,0.559,10.5
aMEM_10pct-k_1s-mean,16,0.541,11.5
aMEM_10pct-k_1s-mean,17,0.527,12.5
aMEM_10pct-k_1s-mean,18,0.499,14.5
aMEM_10pct-k_1s-mean,19,0.473,16.5
aMEM_10pct-k_1s-mean,20,0.449,18.5
aMEM_10pct-k_1s-mean,21,0.426,20.5
aMEM_10pct-k_1s-mean,22,0.405,22.5
aMEM_10pct-k_1s-mean,23,0.386,24.5
aMEM_10pct-k_1s-mean,24,0.369,26.5
aMEM_10pct-k_1s-mean,25,0.353,28.5
aMEM_10pct-k_1s-mean,26,0.325,32.5
aMEM_10pct-k_1s-mean,27,0.299,36.5
aMEM_10pct-k_1s-mean,28,0.277,40.5
aMEM_10pct-k_1s-mean,29,0.258,44.5
aMEM_10pct-k_1s-mean,30,0.24,48.5
aMEM_10pct-k_1s-mean,31,0.224,52.5
aMEM_10pct-k_1s-mean,32,0.211,56.5
aMEM_10pct-k_1s-mean,33,0.197,60.5
aMEM_10pct-k_1s-mean,34,0.175,68.5
aMEM_10pct-k_1s-mean,35,0.156,76.5
aMEM_10pct-k_1s-mean,36,0.139,84.5
aMEM_10pct-k_1s-mean,37,0.124,92.5
aMEM_10pct-k_1s-mean,38,0.114,101.0
aMEM_10pct-k_1s-mean,39,0.103,109.0
aMEM_10pct-k_1s-mean,40,0.0942,117.0
aMEM_10pct-k_1s-mean,41,0.0862,125.0
aMEM_10pct-k_1s-mean,42,0.0721,141.0
aMEM_10pct-k_1s-mean,43,0.061,157.0
aMEM_10pct-k_1s-mean,44,0.0521,173.0
aMEM_10pct-k_1s-mean,45,0.0459,189.0
aMEM_10pct-k_1s-mean,46,0.0407,205.0
aMEM_10pct-k_1s-mean,47,0.0357,221.0
aMEM_10pct-k_1s-mean,48,0.032,237.0
aMEM_10pct-k_1s-mean,49,0.0293,253.0
aMEM_10pct-k_1s-mean,50,0.0244,285.0
aMEM_10pct-k_1s-mean,51,0.0197,317.0
aMEM_10pct-k_1s-mean,52,0.0161,349.0
aMEM_10pct-k_1s-mean,53,0.0145,381.0
aMEM_10pct-k_1s-mean,54,0.0127,413.0
aMEM_10pct-k_1s-mean,55,0.0103,445.0
aMEM_10pct-k_1s-mean,56,0.00849,477.0
aMEM_10pct-k_1s-mean,57,0.00733,509.0
aMEM_10pct-k_1s-mean,58,0.00515,573.0
aMEM_10pct-k_1s-mean,59,0.00433,637.0
aMEM_10pct-k_1s-mean,60,0.00402,701.0
aMEM_10pct-k_1s-mean,61,0.00321,765.0
aMEM_10pct-k_1s-mean,62,0.00263,829.0
aMEM_10pct-k_1s-mean,63,0.0023,893.0
aMEM_10pct-k_1s-mean,64,0.00213,957.0
aMEM_10pct-k_1s-mean,65,0.00252,1020.0
aMEM_10pct-k_1s-mean,66,0.00219,1150.0
aMEM_10pct-k_1s-mean,67,0.0014,1280.0
aMEM_10pct-k_1s-mean,68,0.000816,1400.0
aMEM_10pct-k_1s-mean,69,0.00141,1530.0
aMEM_10pct-k_1s-mean,70,0.0013,1660.0
aMEM_10pct-k_1s-mean,71,0.00194,1790.0
aMEM_10pct-k_1s-mean,72,0.00141,1920.0
aMEM_10pct-k_1s-mean,73,0.00147,2040.0
aMEM_10pct-k_1s-mean,74,0.00077,2300.0
aMEM_10pct-k_1s-mean,75,0.000899,2560.0
aMEM_10pct-k_1s-mean,76,0.00122,2810.0
aMEM_10pct-k_1s-mean,77,0.00179,3070.0
aMEM_10pct-k_1s-mean,78,0.00191,3320.0
aMEM_10pct-k_1s-mean,79,0.00123,3580.0
aMEM_10pct-k_1s-mean,80,0.00105,3840.0
aMEM_10pct-k_1s-mean,81,0.00109,4090.0
aMEM_10pct-k_1s-mean,82,0.00104,4600.0
aMEM_10pct-k_1s-mean,83,0.00126,5120.0
aMEM_10pct-k_1s-mean,84,0.000707,5630.0
aMEM_10pct-k_1s-mean,85,0.000617,6140.0
aMEM_10pct-k_1s-mean,86,0.000834,6650.0
aMEM_10pct-k_1s-mean,87,0.00123,7160.0
aMEM_10pct-k_1s-mean,88,0.000757,7680.0
aMEM_10pct-k_1s-mean,89,0.00109,8190.0
aMEM_10pct-k_1s-mean,90,0.000954,9210.0
aMEM_10pct-k_1s-mean,91,0.000556,10200.0
aMEM_10pct-k_1s-mean,92,0.000683,11300.0
aMEM_10pct-k_1s-mean,93,0.000931,12300.0
aMEM_10pct-k_1s-mean,94,0.000866,13300.0
aMEM_10pct-k_1s-mean,95,0.00065,14300.0
aMEM_10pct-k_1s-mean,96,0.000894,15400.0
aMEM_10pct-k_1s-mean,97,0.000516,16400.0
aMEM_10pct-k_1s-mean,98,0.000879,18400.0
aMEM_10pct-k_1s-mean,99,0.00103,20500.0
aMEM_10pct-k_1s-mean,100,0.00111,22500.0
aMEM_10pct-k_1s-mean,101,0.000876,24600.0
aMEM_10pct-k_1s-mean,102,0.000804,26600.0
aMEM_10pct-k_1s-mean,103,0.000957,28700.0
aMEM_10pct-k_1s-mean,104,0.00151,30700.0
aMEM_10pct-k_1s-mean,105,0.000619,32800.0
aMEM_10pct-k_1s-mean,106,0.000453,36900.0
aMEM_10pct-k_1s-mean,107,0.000242,41000.0
aMEM_10pct-k_1s-mean,108,0.000331,45100.0
aMEM_10pct-k_1s-mean,109,0.000239,49100.0
aMEM_10pct-k_1s-mean,110,0.000589,53200.0
aMEM_10pct-k_1s-mean,111,0.000465,57300.0
aMEM_10pct-k_1s-mean,112,0.0004,61400.0
aMEM_10pct-k_1s-mean,113,0.000235,65500.0
aMEM_10pct-k_1s-mean,114,0.000154,73700.0
aMEM_10pct-k_1s-mean,115,0.000359,81900.0
aMEM_10pct-k_1s-mean,116,0.00012,90100.0
aMEM_10pct-k_1s-mean,117,0.000328,98300.0
aMEM_10pct-k_1s-mean,118,0.000291,106000.0
aMEM_10pct-k_1s-mean,119,0.000199,115000.0
aMEM_10pct-k_1s-mean,120,0.000202,123000.0
aMEM_10pct-k_1s-mean,121,0.000122,131000.0
aMEM_10pct-k_1s-mean,122,0.000165,147000.0
aMEM_10pct-k_1s-mean,123,9.26e-05,164000.0
aMEM_10pct-k_1s-mean,124,0.000226,180000.0
aMEM_10pct-k_1s-mean,125,0.000188,197000.0
aMEM_10pct-k_1s-mean,126,7.89e-05,213000.0
aMEM_10pct-k_1s-mean,127,0.000114,229000.0
aMEM_10pct-k_1s-mean,128,0.000149,246000.0
aMEM_10pct-k_1s-mean,129,0.000153,262000.0
aMEM_10pct-k_1s-mean,130,3.02e-05,295000.0
aMEM_10pct-k_1s-mean,131,6.86e-05,328000.0
aMEM_10pct-k_1s-mean,132,0.000195,360000.0
aMEM_10pct-k_1s-mean,133,0.000289,393000.0
aMEM_10pct-k_1s-mean,134,0.000309,426000.0
aMEM_10pct-k_1s-mean,135,0.000368,459000.0
aMEM_10pct-k_1s-mean,136,0.000281,492000.0
aMEM_10pct-k_1s-mean,137,0.000284,524000.0
aMEM_10pct-k_1s-mean,138,0.000213,590000.0
aMEM_10pct-k_1s-mean,139,8.07e-05,655000.0
aMEM_10pct-k_1s-mean,140,0.000219,721000.0
aMEM_10pct-k_1s-mean,141,0.000195,786000.0
aMEM_10pct-k_1s-mean,142,0.000324,852000.0
aMEM_10pct-k_1s-mean,143,0.000304,918000.0
aMEM_10pct-k_1s-mean,144,2.74e-05,983000.0
aMEM_10pct-k_1s-mean,145,0.000506,1050000.0
aMEM_10pct-k_1s-mean,146,0.000348,1180000.0
aMEM_10pct-k_1s-mean,147,0.000427,1310000.0
aMEM_10pct-k_1s-mean,148,0.000823,1440000.0
aMEM_10pct-k_1s-mean,149,0.000567,1570000.0
aMEM_10pct-k_1s-mean,150,0.000432,1700000.0
aMEM_10pct-k_1s-mean,151,0.000705,1840000.0
