Sample_Name,point_index,distribution_fit,distribution_fit_data,distribution_delay_time,sample_name_raw,sample_base,carrageenan_code,carrageenan,concentration_value,concentration_unit,concentration_label,matrix,replicate,is_mean
k_1s-100ug_mL-mean,40,0.0434,0.0351,14300.0,k_1s-100ug_mL-mean,k_1s-100ug_mL-mean,k,kappa,100.0,ug/mL,100 ug/mL,water,,True
k_1s-1mg_mL 1,1,0.913,0.124,0.461,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,2,0.912,0.102,0.405,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,3,0.911,0.0757,0.337,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,4,0.91,0.0512,0.276,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,5,0.909,0.0347,0.241,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,6,0.908,0.0193,0.235,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,7,0.906,0.00887,0.228,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,8,0.904,0.00409,0.211,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,9,0.902,0.00128,0.201,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,10,0.899,0.912,0.188,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,11,0.896,0.913,0.173,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,12,0.893,0.911,0.182,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,13,0.889,0.909,0.193,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,14,0.884,0.909,0.153,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,15,0.88,0.908,0.148,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,16,0.873,0.906,0.145,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,17,0.868,0.904,0.116,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,18,0.86,0.902,0.0443,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,19,0.85,0.899,1.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,20,0.838,0.897,2.0,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,21,0.827,0.893,2.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,22,0.811,0.889,3.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,23,0.793,0.884,4.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,24,0.776,0.88,5.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,25,0.753,0.873,7.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,26,0.724,0.868,9.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,27,0.696,0.86,11.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,28,0.659,0.85,14.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,29,0.613,0.838,18.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,30,0.573,0.827,22.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,31,0.52,0.811,28.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,32,0.462,0.793,36.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,33,0.415,0.775,44.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,34,0.361,0.752,56.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,35,0.309,0.723,68.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,36,0.272,0.696,84.5,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,37,0.235,0.66,109.0,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,38,0.202,0.617,141.0,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,39,0.178,0.576,173.0,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 1,40,0.152,0.523,221.0,k_1s-1mg_mL 1,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,1.0,False
k_1s-1mg_mL 2,1,0.905,0.0381,0.44,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,2,0.904,0.0309,0.348,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,3,0.904,0.023,0.27,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,4,0.902,0.0155,0.191,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,5,0.901,0.0105,0.165,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,6,0.899,0.00585,0.171,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,7,0.897,0.00269,0.184,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,8,0.895,0.00124,0.16,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,9,0.893,0.000389,0.144,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,10,0.89,8.36e-05,0.147,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,11,0.887,0.905,0.137,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,12,0.884,0.904,0.137,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,13,0.88,0.904,0.125,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,14,0.874,0.902,0.108,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,15,0.869,0.901,0.11,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,16,0.863,0.899,0.0696,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,17,0.856,0.898,0.0629,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,18,0.849,0.895,0.0377,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,19,0.838,0.893,0.029,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,20,0.826,0.89,0.0221,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,21,0.815,0.886,1.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,22,0.799,0.884,2.0,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,23,0.779,0.88,2.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,24,0.76,0.874,3.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,25,0.733,0.869,4.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,26,0.699,0.863,5.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,27,0.666,0.856,7.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,28,0.62,0.849,9.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,29,0.565,0.839,11.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,30,0.516,0.826,14.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,31,0.451,0.814,18.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,32,0.379,0.798,22.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,33,0.32,0.778,28.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,34,0.253,0.759,36.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,35,0.19,0.733,44.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,36,0.147,0.7,56.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,37,0.107,0.669,68.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,38,0.078,0.625,84.5,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,39,0.062,0.569,109.0,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 2,40,0.0486,0.516,141.0,k_1s-1mg_mL 2,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,2.0,False
k_1s-1mg_mL 3,1,0.885,0.032,0.31,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,2,0.884,0.026,0.233,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,3,0.884,0.0193,0.168,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,4,0.882,0.0131,0.165,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,5,0.881,0.00884,0.177,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,6,0.879,0.00493,0.168,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,7,0.877,0.00227,0.142,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,8,0.875,0.00105,0.144,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,9,0.873,0.000329,0.148,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,10,0.871,0.885,0.128,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,11,0.867,0.885,0.131,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,12,0.864,0.884,0.112,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,13,0.86,0.881,0.122,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,14,0.855,0.881,0.107,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,15,0.85,0.88,0.0877,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,16,0.844,0.877,0.0903,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,17,0.838,0.875,0.0847,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,18,0.83,0.873,0.0741,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,19,0.82,0.87,1.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,20,0.808,0.867,2.0,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,21,0.796,0.864,2.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,22,0.78,0.86,3.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,23,0.76,0.855,4.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,24,0.741,0.85,5.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,25,0.713,0.844,7.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,26,0.677,0.838,9.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,27,0.644,0.83,11.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,28,0.597,0.82,14.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,29,0.54,0.807,18.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,30,0.49,0.795,22.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,31,0.424,0.779,28.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,32,0.353,0.759,36.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,33,0.295,0.74,44.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,34,0.229,0.713,56.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,35,0.169,0.68,68.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,36,0.129,0.648,84.5,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,37,0.0918,0.602,109.0,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,38,0.0657,0.544,141.0,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,39,0.0519,0.487,173.0,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL 3,40,0.0407,0.407,221.0,k_1s-1mg_mL 3,k_1s-1mg_mL,k,kappa,1.0,mg/mL,1 mg/mL,water,3.0,False
k_1s-1mg_mL-mean,1,0.913,0.124,0.461,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,2,0.912,0.102,0.405,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,3,0.911,0.0757,0.337,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,4,0.91,0.0512,0.276,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,5,0.909,0.0347,0.241,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,6,0.908,0.0193,0.235,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,7,0.906,0.00887,0.228,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,8,0.904,0.00409,0.211,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,9,0.902,0.00128,0.201,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,10,0.899,0.912,0.188,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,11,0.896,0.913,0.173,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,12,0.893,0.911,0.182,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,13,0.889,0.909,0.193,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,14,0.884,0.909,0.153,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,15,0.88,0.908,0.148,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,16,0.873,0.906,0.145,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,17,0.868,0.904,0.116,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,18,0.86,0.902,0.0443,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,19,0.85,0.899,1.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,20,0.838,0.897,2.0,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,21,0.827,0.893,2.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,22,0.811,0.889,3.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,23,0.793,0.884,4.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,24,0.776,0.88,5.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,25,0.753,0.873,7.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,26,0.724,0.868,9.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,27,0.696,0.86,11.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,28,0.659,0.85,14.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,29,0.613,0.838,18.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,30,0.573,0.827,22.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,31,0.52,0.811,28.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,32,0.462,0.793,36.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,33,0.415,0.775,44.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,34,0.361,0.752,56.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,35,0.309,0.723,68.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,36,0.272,0.696,84.5,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,37,0.235,0.66,109.0,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,38,0.202,0.617,141.0,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
k_1s-1mg_mL-mean,39,0.178,0.576,173.0,k_1s-1mg_mL-mean,k_1s-1mg_mL-mean,k,kappa,1.0,mg/mL,1 mg/mL,water,,True
